Name	Description	ALL_1	ALL_2	ALL_3	ALL_4	ALL_5	ALL_6	ALL_7	ALL_8	ALL_9	ALL_10	ALL_11	ALL_12	ALL_13	ALL_14	ALL_15	ALL_16	ALL_17	ALL_18	ALL_19	ALL_20	MLL__1	MLL__2	MLL__3	MLL__4	MLL__5	MLL__6	MLL__7	MLL__8	MLL_9	MLL_10	MLL_11	MLL_12	MLL_13	MLL_14	MLL_15	MLL_16	MLL_17	AML_1	AML_2	AML_4	AML_5	AML_6	AML_7	AML_8	AML_10	AML_11	AML_12	AML_14	AML_15	AML_16	AML_17	AML_18	AML_19	AML_20	AML_21	AML_22	AML_23
31893_at	"Hs.154162 gnl|UG|Hs#S998618 Homo sapiens ADP-ribosylation factor-like protein 2 (ARL2) mRNA, complete cds "	0.776783541	1.394036179	0.561470579	1.031413813	1.825699071	0.813759235	0.810858773	1.417266146	1.281380276	1.450920395	1.227460501	1.466942175	1.026160834	1.229757241	0.6014668	1.079174476	1.653656637	1.377044538	1.471247472	1.844404547	1.677751142	1.648953026	1.654031303	0.966271712	0.789783651	2.14982592	1.562086426	1.838207549	1.685022201	1.374501338	1.890388132	1.764702835	1.731994587	1.158988992	1.170173537	1.95121316	1.825715961	1.678350231	1.981102547	2.109598471	1.834056582	1.396247161	1.900418144	2.069477516	1.892439987	2.092082698	1.913313567	1.85245941	1.936237585	2.136641728	1.5682657	1.587036163	1.49473293	1.580203516	2.452237357	1.571772753	1.457735199
31894_at	"Hs.154207 gnl|UG|Hs#S1975 H.sapiens centromere autoantigen C (CENPC) mRNA, complete cds "	0.195773412	0.331875111	1.09832573	0.613823266	0.246041359	0.48607518	0.590457155	0.453838369	0.945144306	0.709847928	0.691668261	0.072342667	0.397276921	0.402594347	0.431626893	1.11505454	0.671025554	0.212878578	0.740031586	0.34496982	0.690320043	0.782925348	0.514688213	0.028686497	-0.688559989	0.585632864	0.774365005	0.542018017	0.572427667	0.830341377	0.273564531	0.782479412	0.432953575	0.819609489	0.025856606	0.746822452	0.270375184	0.978004221	-0.211016189	-0.527879031	-0.030967191	-0.045851827	-0.506881161	0.365946071	0.603849489	0.394307868	0.336510049	-0.459748688	-0.612211055	-0.44364691	0.475966552	0.800516416	0.46964095	0.586433072	-0.39981815	0.492467851	0.420223831
31895_at	"Hs.154276 gnl|UG|Hs#S998191 Homo sapiens BACH1 mRNA, complete cds "	1.317321152	0.688663539	2.067229656	1.95986558	1.307476468	0.801266245	1.192892992	1.014005793	0.696649942	0.811051672	0.876974938	1.578987167	0.939288737	0.626508152	0.741578515	1.008313374	1.067296044	0.641550377	1.384339671	0.321576232	0.76709944	0.729004933	0.898563591	1.107720177	1.49730166	0.652696124	0.91673777	0.748053205	0.819462955	1.483027111	0.897708625	0.755192765	0.705540549	1.840848783	1.182723501	0.691289548	0.566001712	1.105167153	0.871130332	0.380702008	1.120999496	1.158390596	0.71309608	0.908104821	0.606137422	0.494096986	1.224640692	0.659628482	0.672179127	0.712710873	1.209781101	1.294281657	1.1915768	1.511439907	0.924442857	1.405331825	1.481554193
31896_at	Hs.15430 gnl|UG|Hs#S1569798 Homo sapiens mRNA; cDNA DKFZp586G1219 (from clone DKFZp586G1219); partial cds 	0.981916787	1.285321095	0.668594218	0.944337259	0.906478911	1.148022289	1.196485837	1.341398539	1.285230243	1.096800638	1.467986341	0.842670075	0.942031914	1.646399516	1.03669007	1.191028399	0.953896995	1.090885701	0.973619682	1.064170708	1.212270294	0.572118663	0.932846082	0.872417203	0.723519874	1.146187088	1.021605238	1.079209064	0.916710352	0.863265354	0.992334222	1.110040069	1.224276735	0.871950609	0.92123888	1.132644479	0.985199004	1.255835559	0.683783846	0.996923777	1.210440106	0.387887753	0.949409286	1.175050446	1.221471147	0.944731539	1.008479513	0.876692844	1.114194106	0.37227978	0.96269657	0.399082444	0.979136331	0.172757481	1.141663855	1.100074756	0.875016786
31897_at	"Hs.15432 gnl|UG|Hs#S377319 Human ovarian cancer downregulated myosin heavy chain homolog (Doc1) mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.409072031	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-0.126082248	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31898_at	"Hs.154332 gnl|UG|Hs#S472690 Human mRNA for KIAA0212 gene, complete cds "	2.339687243	2.062303017	2.42849806	2.012949356	2.309017782	2.10311294	2.158938063	2.156060027	1.836289798	1.818732709	2.206216097	2.035809903	1.248935463	2.063395939	1.795044972	1.596486557	1.563327641	1.77446704	1.952209508	1.554120117	1.546162253	1.200981646	1.437386953	1.52190455	1.545472039	1.494642088	1.569299363	1.353491576	1.397891575	1.359216409	1.268928196	1.596626909	1.542012762	1.630847377	1.055732438	1.557808546	1.328216962	1.839038266	1.555496634	1.782630999	1.721149234	1.730393114	1.659208741	1.351251424	1.62815177	1.907592785	1.668506553	1.98740359	1.00288122	1.663067014	1.788161943	1.096628894	1.485242687	1.604204003	0.754960473	2.008830565	1.567567728
31899_at	"Hs.154387 gnl|UG|Hs#S140 Human mRNA for KIAA0103 gene, complete cds "	-0.40195515	-0.704007118	-0.820862479	-0.843015226	-0.649657118	-0.296231381	-0.506685926	-0.336985593	-0.83361173	-0.354337506	-0.469835807	-0.910647646	-0.773568684	-1.023973506	-0.670457718	0.118018295	-0.915002328	-0.716439876	-0.147049398	-1.025794932	-0.502914376	-0.474674745	-0.242630077	-0.886900476	-0.8335883	-0.586649454	-0.736488057	-0.896040255	-0.773220055	-0.233775018	-0.376194465	-0.841810388	-0.176945278	-0.888480647	-0.968397797	-0.45251836	0.050552203	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.851028078	-0.263287636	0.120182963	-0.586456792	-0.359855898	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.381183401	-0.78720079	-0.911768906	-0.841055646	-0.984662221	-0.783601146
31900_at	"Hs.154417 gnl|UG|Hs#S226272 human K+ channel beta 2 subunit mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	0.793143817	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.140007456	-0.964054855	-0.513386842	0.691174444	0.81363925	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31901_at	"Hs.154417 gnl|UG|Hs#S953219 Homo sapiens potassium channel beta 2 subunit (HKvbeta2.2) mRNA, alternatively spliced, complete cds "	0.046577427	0.660120645	-0.023656277	1.653072959	1.421373142	0.568747147	1.273538245	1.077974532	0.957960494	1.565302498	1.043075871	1.402810807	0.909180685	0.051952535	1.441802248	1.721285725	0.989641583	1.607821779	1.571823342	1.118483987	1.484255465	1.512377818	1.485351569	1.654714183	1.764333402	1.786111377	2.10609029	1.665904608	1.66208066	1.5468226	-0.11197373	1.761213805	1.80417978	1.975953302	1.690081679	1.999460644	1.786769281	1.839307267	1.73387205	2.342928143	1.693660439	2.093970894	2.109554311	2.675886911	1.677189879	1.424134913	1.875847771	1.45639094	1.603161959	2.019955024	1.354493798	1.771272234	1.822358678	1.878701194	1.934698293	1.210584973	1.579022811
31902_at	"Hs.154424 gnl|UG|Hs#S1368273 Homo sapiens type 2 iodothyronine deiodinase mRNA, complete cds and 3'UTR "	-0.966654289	-1.005580911	-0.755044192	-0.843015226	-1.017257177	-0.718347133	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-0.645773412	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.694933411	-1.095228112	-0.549872747	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-0.6220709	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-0.190036453	-0.587693957	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.140027897	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31903_at	"Hs.154429 gnl|UG|Hs#S1090813 Homo sapiens mRNA for KIAA0693 protein, partial cds "	-0.57490808	0.184493406	-0.820862479	0.012586769	0.122848862	0.085152031	0.369259787	-0.132160045	0.272452695	0.238700678	0.233210718	-0.144607974	-0.244196952	0.455977172	0.06137437	0.635447349	-0.740269697	-0.228235449	0.252660283	0.052016709	-0.391076808	-0.407656256	-0.26477148	-0.482543103	-0.546872361	-0.381341933	-0.240066437	-0.353044833	-0.113875344	0.329782495	-0.797348531	0.342932909	0.00066812	0.087995592	-0.89246312	0.156303617	0.218036244	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.718840846	-0.109435047	-0.571540728	-0.538935483	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.377802184	-1.035429283	-0.911768906	-0.800667077	-0.984662221	0.080841966
31904_at	"Hs.154437 gnl|UG|Hs#S705734 Human cGMP-stimulated 3',5'-cyclic nucleotide phosphodiesterase PDE2A3 (PDE2A) mRNA, complete cds "	-0.148821767	-1.005580911	0.525643202	0.2532361	-0.022625448	-0.207221951	0.057314774	-1.013582666	-0.944018262	-0.054698209	-1.024044009	-0.165576926	0.170617993	-1.023973506	-0.226266346	-0.242976928	0.573039833	0.419814355	-0.995339833	-1.025794932	-0.054092802	0.2454155	0.056604505	0.158439652	0.689888627	0.623656069	0.472625131	-0.896040255	0.131344248	0.195107327	-0.797348531	-0.514860503	-0.971348069	0.623452288	0.851441332	0.706243919	0.128087493	-0.978370136	-0.865556272	-0.858347886	0.040642429	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	0.020535953	-0.868394122	-0.886994652	0.233837086	0.720587549	-0.494771683	-1.035429283	-0.911768906	-0.841055646	-0.344755267	0.349516531
32025_at	Hs.154485 gnl|UG|Hs#S1368026 Homo sapiens mRNA for hTCF-4 	-0.135544519	0.753055555	-0.402234303	0.858489787	-1.017257177	0.631617442	1.239884094	1.268302458	1.034117619	-0.264070708	1.298120564	0.838793427	-0.99727367	1.127462066	0.638881112	1.497264966	1.119277161	1.008410577	1.472984584	-0.430271205	-0.177643377	-0.885563384	-1.001932033	0.092233673	0.909054113	-0.859984288	-0.946953138	-0.896040255	-0.569944341	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
32026_s_at	"Hs.154545 gnl|UG|Hs#S816211 Human mRNA for KIAA0313 gene, complete cds "	1.949163903	1.481009927	2.664206911	1.825978769	0.881207812	1.25140647	1.672127303	1.542677528	1.65371911	0.925895345	2.013435365	1.273585074	1.148229195	2.196276327	1.012310695	1.135237528	0.897854536	1.064092196	1.313592952	0.777496351	0.959963692	0.702513339	0.819790536	1.435426831	2.056267414	0.878489807	0.559639409	0.829497117	1.237055087	1.536009075	0.122337489	0.552097925	0.67027985	1.479680856	0.760956372	0.576797187	1.160218649	1.173930396	0.402329939	-0.858347886	1.707389198	0.660321623	0.890432917	1.421193714	1.678470085	-0.193196343	1.098325168	1.111462114	0.862382792	0.132554477	0.699466955	1.296581934	1.274722512	1.541500191	1.19472945	1.408071405	1.180163233
32027_at	"Hs.15456 gnl|UG|Hs#S998622 Homo sapiens PDZ domain containing-protein (PDZK1) mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-0.917937265	-1.024044009	-0.910647646	-0.99727367	-0.660453984	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
32028_at	"Hs.154695 gnl|UG|Hs#S816185 Human phosphomannomutase (PMM2) mRNA, complete cds "	-0.135120398	0.518256973	0.018203558	0.169012352	-0.021022663	0.449995982	0.072734342	-0.271206646	0.611945603	-0.026928702	0.051958924	0.029064723	0.380502559	-0.962061188	0.819741862	0.560478781	0.759034566	0.201733871	-0.995339833	0.745490788	0.576070125	0.063408797	0.668257233	-0.494462867	0.817135944	0.472828266	-0.258215843	0.32453945	0.485426334	0.526471336	0.286796134	0.466773581	0.718164482	-0.888480647	-0.910655351	0.769957187	0.446453555	0.532464334	0.321140873	1.176016939	1.104718434	0.597019154	0.606738125	0.806912317	0.923537111	0.794117675	0.521641227	0.607132135	0.862382792	1.11377256	1.458550777	0.588120956	0.606416526	0.916921245	0.171580305	0.313876408	1.002588907
32029_at	"Hs.154729 gnl|UG|Hs#S876162 Homo sapiens 3-phosphoinositide dependent protein kinase-1 (PDK1) mRNA, complete cds "	1.253139593	1.083466333	1.690086985	0.997364808	1.400782227	1.344880061	1.295870751	1.307455026	1.529311033	1.249465352	1.195128558	1.218034329	1.548266058	1.358987983	1.546834739	1.092557301	1.45698824	1.27320277	1.008605325	1.515569131	1.266109805	1.367685485	1.262759306	1.561447521	1.066981056	1.626097135	1.584456062	1.563301933	1.745241364	1.484982059	1.117693268	1.540907155	1.501585169	1.515729961	1.747970635	1.518617218	1.402400732	2.061114491	1.825676088	1.829727504	2.15899443	1.599538396	1.531873292	1.276359802	1.675323408	1.796484684	1.807002585	1.870177977	2.051784369	1.822345594	1.929330181	1.158062995	1.747817594	1.99600903	1.411912159	1.951160391	1.768593351
32030_at	Hs.154782 gnl|UG|Hs#S572268 H.sapiens mRNA for sigma 3B protein 	-0.006009692	-0.095555392	-0.820862479	-0.843015226	0.147072065	0.026821287	0.02703177	-1.013582666	-0.944018262	-0.257930318	-0.174683139	-0.488026763	-0.419743037	-0.32788599	-0.863248129	-0.289627629	-0.670118815	-0.058507231	-0.995339833	-0.093825413	-0.314207593	-0.829625572	-1.001932033	-0.198205597	-0.390287646	-0.076180193	-0.946953138	-0.504840025	-0.408594134	-0.142808401	-0.014507933	-1.01553925	0.119746218	-0.636075491	-0.968397797	-1.041748748	-0.175141695	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.649524709	-0.470792429	0.167721773	-1.056856783	-0.717602996	0.235712891	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-0.334793708	-0.911768906	0.062046594	-0.272968695	-1.010273351
32031_at	"Hs.154868 gnl|UG|Hs#S376144 Human CAD mRNA for multifunctional protein CAD, complete cds "	1.027972836	1.2876645	1.012612125	0.189137006	1.503786856	1.167506445	1.191390428	1.483630775	1.072715571	1.226720683	1.164296735	0.972248921	1.412122998	0.871023195	1.35443799	0.750550846	1.520796762	0.706810812	1.158921402	1.178647581	1.432327021	0.695117576	1.330850041	1.009343108	0.813630559	1.659739359	1.356074839	1.285315011	1.185569306	0.963823704	1.258416964	1.413904988	1.532482417	0.675678002	1.075052546	1.416463074	1.202326043	1.606523829	0.925255599	1.340185453	1.594829198	1.05920322	1.339786664	0.575458849	1.256295753	1.490353827	0.946382209	0.838184055	1.512716785	1.43658412	1.622620982	1.255744746	1.307601553	1.240730394	0.392752106	1.506096149	0.940743722
32032_at	"Hs.154879 gnl|UG|Hs#S553408 Homo sapiens DGS-I mRNA, 3' end "	0.358305129	0.274301416	0.454289655	0.663996876	0.599083075	0.358240112	0.358263926	0.719069363	0.54499951	0.483193786	0.485417167	0.40039996	0.574366766	0.530710322	0.568578246	0.775551039	0.604704313	0.768810336	0.094114771	-0.053109023	0.765353602	0.839242593	0.400130208	0.747181761	1.067383204	0.137679785	-0.222374903	0.312828343	0.890131435	0.169737416	0.426884559	0.307981966	0.498880463	0.767065573	0.439818603	0.432804227	0.43309604	0.534155522	0.812013835	0.343423627	0.47594654	0.379527834	0.473667141	1.070543615	0.293549923	0.579813873	0.559927881	0.793166257	0.641057053	0.528029383	0.596248541	0.096219516	0.67611602	0.640080255	0.809587733	1.134132421	0.72275221
32033_at	Hs.154886 gnl|UG|Hs#S1570418 Novel human gene mapping to chomosome 22p13.33 similar to mouse Choline	0.310946669	0.813457413	-0.820862479	0.046377359	-1.017257177	0.304184792	1.134013214	0.229594411	0.675884372	0.395590206	0.919664572	0.164891604	-0.014342278	0.650625546	0.884059303	-0.905110107	0.093261918	0.810287799	0.638963302	0.774067854	0.89169184	0.571139763	0.989284041	0.699919442	0.603671249	0.825863943	0.802704447	1.232345832	1.603251321	0.412617007	0.878862753	0.447433645	0.625826443	0.855469304	0.963033169	0.607583242	0.17972546	-0.978370136	0.645445001	-0.858347886	1.114408151	-0.871908561	-0.426562804	1.186738947	-1.056856783	-0.190885001	-0.128279537	-0.868394122	-0.886994652	-0.964054855	-0.142076433	0.360298308	-0.200713039	-0.911768906	0.785470381	-0.984662221	0.703043853
32034_at	"Hs.155040 gnl|UG|Hs#S1090902 Homo sapiens breast cancer putative transcription factor (ZABC1) mRNA, complete cds "	0.636590574	0.712031215	0.755769652	0.968220972	0.802645908	0.896239852	1.28597614	0.890378179	0.235332019	1.039713153	1.05285039	0.811032228	0.924602156	0.279665075	0.446225397	1.504527678	-0.291739111	-0.327546838	0.939865786	0.215739041	0.769999365	0.4429198	0.69311579	0.90584351	0.163776967	0.934197262	0.75728889	-0.123944101	0.434009429	0.895388883	-0.572473173	0.67365211	0.432953575	0.386172853	-0.047954331	0.475015456	0.441477558	-0.392959254	-0.865556272	-0.858347886	0.202883216	0.260755087	0.114982539	-0.589265439	0.401554435	0.061675207	0.37259312	0.162060499	-0.886994652	0.030179175	-0.730749677	0.502282723	0.452898545	0.295925388	-0.841055646	0.536522415	-0.057757589
32035_at	"Hs.155122 gnl|UG|Hs#S1299 Human MHC class II HLA-DRw53-associated glycoprotein beta- chain mRNA, complete cds "	1.190429666	2.002990815	2.109219442	2.448908211	1.647560113	2.458497531	2.162108619	1.605853729	2.583761467	1.518804275	0.952225745	2.606891783	1.739920697	1.750749357	1.329183753	0.330722482	1.787109195	2.112460236	2.358399621	2.25889979	0.505863847	1.551294277	0.268137452	1.645301121	2.234365299	1.45386347	0.644329498	2.122985648	2.145359642	1.103801992	1.871083978	1.906308006	1.473213346	2.223960612	2.117649251	0.173339051	0.893747748	0.571981297	1.577921316	0.575621247	1.08683747	1.318011854	0.550947997	0.481242197	0.923180511	0.767345844	0.887410461	1.657133858	2.248171336	1.745291769	2.064076734	2.093449548	1.051067643	0.982025277	2.169543853	1.333965777	0.727178835
32036_i_at	"Hs.155150 gnl|UG|Hs#S1368454 Homo sapiens ribonuclease P protein subunit p14 (Rpp14) mRNA, complete cds "	-0.224806496	-0.062255205	-0.211765703	-0.843015226	-0.190937666	-0.9870318	-0.21903066	-0.293968915	-0.944018262	-0.210778607	-0.097901097	-0.187200126	-0.490028252	-1.023973506	-0.863248129	-0.176815537	-0.029365537	-0.873874339	-0.395151016	-0.1115335	-0.050269731	-0.129456112	-0.204523412	-0.227708565	-0.120425009	-0.245942296	-0.861241207	-0.896040255	-0.422838181	-0.349722771	-0.797348531	-0.533780837	-0.725689468	-0.888480647	-0.968397797	-0.446882736	-0.205344541	-0.89155909	-0.865556272	-0.578968554	-0.806550115	-0.305370703	-0.9226912	-0.821108085	-0.207000032	-0.956245827	-0.994496532	-0.868394122	-0.529822931	-0.964054855	-0.032765043	-0.138941622	-0.437034041	-0.911768906	-0.841055646	-0.491883445	0.332113806
32037_r_at	"Hs.155150 gnl|UG|Hs#S1368454 Homo sapiens ribonuclease P protein subunit p14 (Rpp14) mRNA, complete cds "	-0.091565094	0.08591857	-0.326636847	-0.843015226	-0.164774505	-0.9870318	-0.292683512	-0.718330721	-0.930092866	-0.062206291	0.272731539	-0.342468509	-0.564829728	-1.023973506	-0.863248129	-0.143255976	-0.575454247	-0.873874339	-0.267163804	-0.51868526	-0.19389053	-0.160948381	-0.499382709	-0.886900476	-0.240543053	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-0.809172555	-0.797348531	-0.721083136	-0.427856385	-0.888480647	-0.968397797	-0.838796731	-0.318557636	-0.154408594	-0.865556272	-0.858347886	-0.83662019	-0.49292701	-0.9226912	-0.821108085	-0.748646008	-0.674626966	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.42305004	-0.437034041	-0.911768906	-0.841055646	-0.984662221	0.034157112
